,k,j,date,irr,geo_slice
0,Washington - DC,Class C,2010-01-01,0.3191242478436367,City - Washington - DC - Class C
0,Washington - DC,Class C,2010-04-01,0.26329368499508266,City - Washington - DC - Class C
0,Washington - DC,Class C,2010-07-01,0.2348874788314974,City - Washington - DC - Class C
0,Washington - DC,Class C,2010-10-01,0.1806186615042744,City - Washington - DC - Class C
0,Washington - DC,Class C,2011-01-01,0.13612885350007486,City - Washington - DC - Class C
0,Washington - DC,Class C,2011-04-01,0.13351254411921576,City - Washington - DC - Class C
0,Washington - DC,Class C,2011-07-01,0.14765167463799544,City - Washington - DC - Class C
0,Washington - DC,Class C,2011-10-01,0.1532664907849246,City - Washington - DC - Class C
0,Washington - DC,Class C,2012-01-01,0.16128250925541754,City - Washington - DC - Class C
0,Washington - DC,Class C,2012-04-01,0.16528665944371634,City - Washington - DC - Class C
0,Washington - DC,Class C,2012-07-01,0.16264752013165396,City - Washington - DC - Class C
0,Washington - DC,Class C,2012-10-01,0.1565085388229992,City - Washington - DC - Class C
0,Washington - DC,Class C,2013-01-01,0.1466332862165578,City - Washington - DC - Class C
0,Washington - DC,Class C,2013-04-01,0.14916630076292114,City - Washington - DC - Class C
0,Washington - DC,Class C,2013-07-01,0.13199927787030408,City - Washington - DC - Class C
0,Washington - DC,Class C,2013-10-01,0.12785957510973134,City - Washington - DC - Class C
0,Washington - DC,Class C,2014-01-01,0.12393197566006209,City - Washington - DC - Class C
0,Washington - DC,Class C,2014-04-01,0.12118523738126119,City - Washington - DC - Class C
0,Washington - DC,Class C,2014-07-01,0.12362317543171453,City - Washington - DC - Class C
0,Washington - DC,Class C,2014-10-01,0.12635940978638982,City - Washington - DC - Class C
0,Washington - DC,Class C,2015-01-01,0.13456926081439047,City - Washington - DC - Class C
0,Washington - DC,Class C,2015-04-01,0.12890770876558588,City - Washington - DC - Class C
0,Washington - DC,Class C,2015-07-01,0.12294842253867855,City - Washington - DC - Class C
0,Washington - DC,Class C,2015-10-01,0.1317127398815119,City - Washington - DC - Class C
0,Washington - DC,Class C,2016-01-01,0.15731123786602708,City - Washington - DC - Class C
0,Washington - DC,Class C,2016-04-01,0.17780682494049183,City - Washington - DC - Class C
0,Washington - DC,Class C,2016-07-01,0.19540135307126683,City - Washington - DC - Class C
0,Washington - DC,Class C,2016-10-01,0.18743258533103924,City - Washington - DC - Class C
0,Washington - DC,Class C,2017-01-01,0.17996359493685632,City - Washington - DC - Class C
0,Washington - DC,Class C,2017-04-01,0.17981339533540752,City - Washington - DC - Class C
0,Washington - DC,Class C,2017-07-01,0.16190280947173474,City - Washington - DC - Class C
0,Washington - DC,Class C,2017-10-01,0.14276152058709912,City - Washington - DC - Class C
0,Washington - DC,Class C,2018-01-01,0.12706530047083597,City - Washington - DC - Class C
0,Washington - DC,Class C,2018-04-01,0.1200992838174999,City - Washington - DC - Class C
0,Washington - DC,Class C,2018-07-01,0.11350179312367836,City - Washington - DC - Class C
0,Washington - DC,Class C,2018-10-01,0.10805569089015821,City - Washington - DC - Class C
0,Washington - DC,Class C,2019-01-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2019-04-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2019-07-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2019-10-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2020-01-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2020-04-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2020-07-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2020-10-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2021-01-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2021-04-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2021-07-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2021-10-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2022-01-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2022-04-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2022-07-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2022-10-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2023-01-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2023-04-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2023-07-01,,City - Washington - DC - Class C
0,Washington - DC,Class C,2023-10-01,,City - Washington - DC - Class C
0,New York - NY,Class C,2001-01-01,0.5240687928224852,City - New York - NY - Class C
0,New York - NY,Class C,2001-04-01,0.506456847070176,City - New York - NY - Class C
0,New York - NY,Class C,2001-07-01,0.5022242526817349,City - New York - NY - Class C
0,New York - NY,Class C,2001-10-01,0.4935775192998928,City - New York - NY - Class C
0,New York - NY,Class C,2002-01-01,0.468450859083138,City - New York - NY - Class C
0,New York - NY,Class C,2002-04-01,0.4513065460199637,City - New York - NY - Class C
0,New York - NY,Class C,2002-07-01,0.4512894341066067,City - New York - NY - Class C
0,New York - NY,Class C,2002-10-01,0.42682109472923524,City - New York - NY - Class C
0,New York - NY,Class C,2003-01-01,0.38354102950099755,City - New York - NY - Class C
0,New York - NY,Class C,2003-04-01,0.3348420280107691,City - New York - NY - Class C
0,New York - NY,Class C,2003-07-01,0.2120140300462523,City - New York - NY - Class C
0,New York - NY,Class C,2003-10-01,0.14175998909068355,City - New York - NY - Class C
0,New York - NY,Class C,2004-01-01,0.08489430674793352,City - New York - NY - Class C
0,New York - NY,Class C,2004-04-01,0.028175484705192044,City - New York - NY - Class C
0,New York - NY,Class C,2004-07-01,0.013459405762174415,City - New York - NY - Class C
0,New York - NY,Class C,2004-10-01,0.012377494057634442,City - New York - NY - Class C
0,New York - NY,Class C,2005-01-01,0.020885919110886997,City - New York - NY - Class C
0,New York - NY,Class C,2005-04-01,0.0418040119927765,City - New York - NY - Class C
0,New York - NY,Class C,2005-07-01,0.06212229414486736,City - New York - NY - Class C
0,New York - NY,Class C,2005-10-01,0.07602454342927478,City - New York - NY - Class C
0,New York - NY,Class C,2006-01-01,0.08633542564590746,City - New York - NY - Class C
0,New York - NY,Class C,2006-04-01,0.08171632950279206,City - New York - NY - Class C
0,New York - NY,Class C,2006-07-01,0.07657864360339484,City - New York - NY - Class C
0,New York - NY,Class C,2006-10-01,0.07258399334442855,City - New York - NY - Class C
0,New York - NY,Class C,2007-01-01,0.06283644521603282,City - New York - NY - Class C
0,New York - NY,Class C,2007-04-01,0.05603968846596996,City - New York - NY - Class C
0,New York - NY,Class C,2007-07-01,0.05916403223576672,City - New York - NY - Class C
0,New York - NY,Class C,2007-10-01,0.0774515028943894,City - New York - NY - Class C
0,New York - NY,Class C,2008-01-01,0.11416164925331951,City - New York - NY - Class C
0,New York - NY,Class C,2008-04-01,0.15175135800300166,City - New York - NY - Class C
0,New York - NY,Class C,2008-07-01,0.214491023454638,City - New York - NY - Class C
0,New York - NY,Class C,2008-10-01,0.3415051190970597,City - New York - NY - Class C
0,New York - NY,Class C,2009-01-01,0.416035506629433,City - New York - NY - Class C
0,New York - NY,Class C,2009-04-01,0.4445763905878597,City - New York - NY - Class C
0,New York - NY,Class C,2009-07-01,0.45980809802092515,City - New York - NY - Class C
0,New York - NY,Class C,2009-10-01,0.45835836258863094,City - New York - NY - Class C
0,New York - NY,Class C,2010-01-01,0.37626905688639467,City - New York - NY - Class C
0,New York - NY,Class C,2010-04-01,0.31663743235812825,City - New York - NY - Class C
0,New York - NY,Class C,2010-07-01,0.28591481289059684,City - New York - NY - Class C
0,New York - NY,Class C,2010-10-01,0.2307327468854805,City - New York - NY - Class C
0,New York - NY,Class C,2011-01-01,0.17740908059664884,City - New York - NY - Class C
0,New York - NY,Class C,2011-04-01,0.174405943556998,City - New York - NY - Class C
0,New York - NY,Class C,2011-07-01,0.20125023306717926,City - New York - NY - Class C
0,New York - NY,Class C,2011-10-01,0.21694762845971938,City - New York - NY - Class C
0,New York - NY,Class C,2012-01-01,0.22129496060766618,City - New York - NY - Class C
0,New York - NY,Class C,2012-04-01,0.22817276086889815,City - New York - NY - Class C
0,New York - NY,Class C,2012-07-01,0.2282447723007761,City - New York - NY - Class C
0,New York - NY,Class C,2012-10-01,0.2170174233330422,City - New York - NY - Class C
0,New York - NY,Class C,2013-01-01,0.20662967284549527,City - New York - NY - Class C
0,New York - NY,Class C,2013-04-01,0.2062112923464714,City - New York - NY - Class C
0,New York - NY,Class C,2013-07-01,0.18031817615392942,City - New York - NY - Class C
0,New York - NY,Class C,2013-10-01,0.17466042503767665,City - New York - NY - Class C
0,New York - NY,Class C,2014-01-01,0.16455900023513248,City - New York - NY - Class C
0,New York - NY,Class C,2014-04-01,0.16285712082983128,City - New York - NY - Class C
0,New York - NY,Class C,2014-07-01,0.15520003821009976,City - New York - NY - Class C
0,New York - NY,Class C,2014-10-01,0.14974411702352675,City - New York - NY - Class C
0,New York - NY,Class C,2015-01-01,0.1434701703184349,City - New York - NY - Class C
0,New York - NY,Class C,2015-04-01,0.12922614955527822,City - New York - NY - Class C
0,New York - NY,Class C,2015-07-01,0.12507298171274228,City - New York - NY - Class C
0,New York - NY,Class C,2015-10-01,0.12541214499699427,City - New York - NY - Class C
0,New York - NY,Class C,2016-01-01,0.13161162935573678,City - New York - NY - Class C
0,New York - NY,Class C,2016-04-01,0.14180987927113775,City - New York - NY - Class C
0,New York - NY,Class C,2016-07-01,0.1526728440650278,City - New York - NY - Class C
0,New York - NY,Class C,2016-10-01,0.1440695292411831,City - New York - NY - Class C
0,New York - NY,Class C,2017-01-01,0.13642017436595522,City - New York - NY - Class C
0,New York - NY,Class C,2017-04-01,0.12918160460621841,City - New York - NY - Class C
0,New York - NY,Class C,2017-07-01,0.11733807649000183,City - New York - NY - Class C
0,New York - NY,Class C,2017-10-01,0.09942079418713945,City - New York - NY - Class C
0,New York - NY,Class C,2018-01-01,0.08054761041995162,City - New York - NY - Class C
0,New York - NY,Class C,2018-04-01,0.06674341340757795,City - New York - NY - Class C
0,New York - NY,Class C,2018-07-01,0.06142760439441841,City - New York - NY - Class C
0,New York - NY,Class C,2018-10-01,0.05585379815450464,City - New York - NY - Class C
0,New York - NY,Class C,2019-01-01,,City - New York - NY - Class C
0,New York - NY,Class C,2019-04-01,,City - New York - NY - Class C
0,New York - NY,Class C,2019-07-01,,City - New York - NY - Class C
0,New York - NY,Class C,2019-10-01,,City - New York - NY - Class C
0,New York - NY,Class C,2020-01-01,,City - New York - NY - Class C
0,New York - NY,Class C,2020-04-01,,City - New York - NY - Class C
0,New York - NY,Class C,2020-07-01,,City - New York - NY - Class C
0,New York - NY,Class C,2020-10-01,,City - New York - NY - Class C
0,New York - NY,Class C,2021-01-01,,City - New York - NY - Class C
0,New York - NY,Class C,2021-04-01,,City - New York - NY - Class C
0,New York - NY,Class C,2021-07-01,,City - New York - NY - Class C
0,New York - NY,Class C,2021-10-01,,City - New York - NY - Class C
0,New York - NY,Class C,2022-01-01,,City - New York - NY - Class C
0,New York - NY,Class C,2022-04-01,,City - New York - NY - Class C
0,New York - NY,Class C,2022-07-01,,City - New York - NY - Class C
0,New York - NY,Class C,2022-10-01,,City - New York - NY - Class C
0,New York - NY,Class C,2023-01-01,,City - New York - NY - Class C
0,New York - NY,Class C,2023-04-01,,City - New York - NY - Class C
0,New York - NY,Class C,2023-07-01,,City - New York - NY - Class C
0,New York - NY,Class C,2023-10-01,,City - New York - NY - Class C
0,Washington - DC - Jefferson County,Class B,2001-01-01,1.1106786342512835,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2001-04-01,1.080638519496126,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2001-07-01,1.059202728828109,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2001-10-01,1.0234110579073543,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2002-01-01,0.969668460343807,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2002-04-01,0.9301050260241812,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2002-07-01,0.9112993815738477,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2002-10-01,0.861821336183997,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2003-01-01,0.8063556158435123,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2003-04-01,0.765286311913177,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2003-07-01,0.6864248599685441,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2003-10-01,0.6202916895611057,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2004-01-01,0.5736567054876307,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2004-04-01,0.5142193419198966,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2004-07-01,0.5009555840179973,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2004-10-01,0.48588121533155526,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2005-01-01,0.47056380817277943,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2005-04-01,0.4839310217227941,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2005-07-01,0.48851865837738107,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2005-10-01,0.4975950447849262,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2006-01-01,0.5050634025050822,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2006-04-01,0.4967237446669537,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2006-07-01,0.5021137089879646,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2006-10-01,0.5064039763714545,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2007-01-01,0.5018763610405572,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2007-04-01,0.5004638669933079,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2007-07-01,0.5233519084076399,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2007-10-01,0.5758339624549422,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2008-01-01,0.6539621229360819,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2008-04-01,0.7172533071793468,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2008-07-01,0.7947115865765146,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2008-10-01,0.8915364585165628,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2009-01-01,0.9841849896846009,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2009-04-01,1.0105661361129603,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2009-07-01,1.0087159100724103,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2009-10-01,0.9836884069286194,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2010-01-01,0.9242632372502273,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2010-04-01,0.8492727782331688,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2010-07-01,0.7963182312859822,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2010-10-01,0.6806363314154966,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2011-01-01,0.6102734254957549,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2011-04-01,0.5973162822931026,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2011-07-01,0.6209633107806165,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2011-10-01,0.6323760128457991,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2012-01-01,0.6335658326178935,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2012-04-01,0.640654765293478,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2012-07-01,0.5957664921490424,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2012-10-01,0.6031067486320385,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2013-01-01,0.5921865330894782,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2013-04-01,0.6088095821490058,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2013-07-01,0.5209085483372746,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2013-10-01,0.552849352903571,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2014-01-01,0.5337179846471873,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2014-04-01,0.5784453631369915,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2014-07-01,0.4816449121616553,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2014-10-01,0.5330893783846278,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2015-01-01,0.5423775883696369,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2015-04-01,0.5880897268209457,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2015-07-01,0.44569796886110424,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2015-10-01,0.5180619274587213,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2016-01-01,0.5471007073459444,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2016-04-01,0.6318059322549607,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2016-07-01,0.18525170639962973,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2016-10-01,0.5383701252729556,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2017-01-01,0.5430040705213388,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2017-04-01,0.6206503744611831,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2017-07-01,0.6193648787356889,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2017-10-01,0.598875395666917,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2018-01-01,0.5736746114465707,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2018-04-01,0.5636004659596316,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2018-07-01,0.5685874548442353,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2018-10-01,0.5614487735263871,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2019-01-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2019-04-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2019-07-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2019-10-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2020-01-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2020-04-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2020-07-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2020-10-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2021-01-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2021-04-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2021-07-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2021-10-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2022-01-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2022-04-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2022-07-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2022-10-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2023-01-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2023-04-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2023-07-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Washington - DC - Jefferson County,Class B,2023-10-01,,Submarket - Washington - DC - Jefferson County - Class B
0,Philadelphia - PA - Salem County,Class B,2001-01-01,0.5225062217269731,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2001-04-01,0.4993014906045776,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2001-07-01,0.48805242859188414,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2001-10-01,0.47314814021255835,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2002-01-01,0.4429998612223174,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2002-04-01,0.4200150488071166,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2002-07-01,0.4145162992319298,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2002-10-01,0.37925705060617476,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2003-01-01,0.3286053285524615,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2003-04-01,0.2770047082792304,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2003-07-01,0.18583189599449623,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2003-10-01,0.09210095697263454,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2004-01-01,0.017225178740644553,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2004-04-01,-0.030620043944491804,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2004-07-01,-0.04407280792845725,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2004-10-01,-0.037149083174389586,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2005-01-01,-0.004899141754768022,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2005-04-01,0.026343455174064,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2005-07-01,0.05748204298815418,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2005-10-01,0.07042441566173441,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2006-01-01,0.08660922735534027,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2006-04-01,0.08810434966542768,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2006-07-01,0.08987467003718197,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2006-10-01,0.09464042729248456,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2007-01-01,0.07491044121781121,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2007-04-01,0.0730730651875755,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2007-07-01,0.08501818385442128,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2007-10-01,0.122629402521641,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2008-01-01,0.20909009854801086,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2008-04-01,0.26563840471951194,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2008-07-01,0.3284347625996318,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2008-10-01,0.4128562279419876,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2009-01-01,0.4865426376013082,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2009-04-01,0.500789616560551,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2009-07-01,0.4992346167425086,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2009-10-01,0.4874643383099515,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2010-01-01,0.44322069428900757,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2010-04-01,0.3959077928869372,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2010-07-01,0.34200547710862406,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2010-10-01,0.29319512886228916,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2011-01-01,0.21294180811048324,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2011-04-01,0.21497146966754754,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2011-07-01,0.25578397573133893,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2011-10-01,0.26579934305994746,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2012-01-01,0.2955218655883718,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2012-04-01,0.30606614268553,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2012-07-01,0.2990231414419784,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2012-10-01,0.29256654670583604,Submarket - Philadelphia - PA - Salem County - Class B
0,Philadelphia - PA - Salem County,Class B,2013-01-01,0.2926394755282209,Submarket - Philadelphia - PA - Salem County - Class B
